# Created by: riboviz
# Date: 2023-04-05 12:40:38
# File: /exports/csce/eddie/biology/groups/wallace_rna/riboviz-david/riboviz/riboviz/rscripts/generate_stats_figs.R
# Version: commit bb25145b6ec95e37fe5129429ddf94067d6b99f6 date 2023-03-09 14:39:35 GMT
ORF	readcount	rpb	tpm
augustus_masked-SAKL0D-processed-gene-11.293	0	0	0
augustus_masked-SAKL0D-processed-gene-11.294	0	0	0
augustus_masked-SAKL0D-processed-gene-11.296	0	0	0
augustus_masked-SAKL0D-processed-gene-11.297	0	0	0
augustus_masked-SAKL0D-processed-gene-11.298	5	0.00348918353105373	2741.04745332315
augustus_masked-SAKL0D-processed-gene-11.300	0	0	0
augustus_masked-SAKL0D-processed-gene-11.301	0	0	0
augustus_masked-SAKL0D-processed-gene-11.303	0	0	0
augustus_masked-SAKL0D-processed-gene-11.304	0	0	0
augustus_masked-SAKL0D-processed-gene-11.305	0	0	0
augustus_masked-SAKL0D-processed-gene-2.100	0	0	0
augustus_masked-SAKL0D-processed-gene-2.101	0	0	0
augustus_masked-SAKL0D-processed-gene-2.103	0	0	0
augustus_masked-SAKL0D-processed-gene-2.104	0	0	0
augustus_masked-SAKL0D-processed-gene-2.105	0	0	0
augustus_masked-SAKL0D-processed-gene-2.106	0	0	0
augustus_masked-SAKL0D-processed-gene-2.107	0	0	0
augustus_masked-SAKL0D-processed-gene-2.108	0	0	0
augustus_masked-SAKL0D-processed-gene-2.111	0	0	0
augustus_masked-SAKL0D-processed-gene-2.114	0	0	0
augustus_masked-SAKL0D-processed-gene-2.117	0	0	0
augustus_masked-SAKL0D-processed-gene-2.118	0	0	0
augustus_masked-SAKL0D-processed-gene-2.119	0	0	0
augustus_masked-SAKL0D-processed-gene-2.120	0	0	0
augustus_masked-SAKL0D-processed-gene-2.123	0	0	0
augustus_masked-SAKL0D-processed-gene-2.124	0	0	0
augustus_masked-SAKL0D-processed-gene-2.125	0	0	0
augustus_masked-SAKL0D-processed-gene-2.126	0	0	0
augustus_masked-SAKL0D-processed-gene-2.128	2	0.00251889168765743	1978.80151164336
augustus_masked-SAKL0D-processed-gene-2.129	0	0	0
augustus_masked-SAKL0D-processed-gene-2.130	0	0	0
augustus_masked-SAKL0D-processed-gene-2.131	0	0	0
augustus_masked-SAKL0D-processed-gene-2.132	0	0	0
augustus_masked-SAKL0D-processed-gene-2.133	0	0	0
augustus_masked-SAKL0D-processed-gene-2.134	0	0	0
augustus_masked-SAKL0D-processed-gene-2.135	0	0	0
augustus_masked-SAKL0D-processed-gene-2.136	0	0	0
augustus_masked-SAKL0D-processed-gene-2.98	0	0	0
augustus_masked-SAKL0D-processed-gene-2.99	0	0	0
augustus_masked-SAKL0D-processed-gene-3.104	0	0	0
augustus_masked-SAKL0D-processed-gene-3.105	0	0	0
augustus_masked-SAKL0D-processed-gene-3.106	0	0	0
augustus_masked-SAKL0D-processed-gene-3.107	0	0	0
augustus_masked-SAKL0D-processed-gene-3.108	0	0	0
augustus_masked-SAKL0D-processed-gene-3.109	0	0	0
augustus_masked-SAKL0D-processed-gene-3.110	1	0.0015527950310559	1219.85124242611
augustus_masked-SAKL0D-processed-gene-3.112	0	0	0
augustus_masked-SAKL0D-processed-gene-3.114	0	0	0
augustus_masked-SAKL0D-processed-gene-3.115	0	0	0
augustus_masked-SAKL0D-processed-gene-3.116	0	0	0
augustus_masked-SAKL0D-processed-gene-3.117	0	0	0
augustus_masked-SAKL0D-processed-gene-3.118	0	0	0
augustus_masked-SAKL0D-processed-gene-3.119	0	0	0
augustus_masked-SAKL0D-processed-gene-3.120	0	0	0
augustus_masked-SAKL0D-processed-gene-3.121	0	0	0
augustus_masked-SAKL0D-processed-gene-3.122	0	0	0
augustus_masked-SAKL0D-processed-gene-3.123	0	0	0
augustus_masked-SAKL0D-processed-gene-3.124	0	0	0
augustus_masked-SAKL0D-processed-gene-3.125	0	0	0
augustus_masked-SAKL0D-processed-gene-3.126	0	0	0
augustus_masked-SAKL0D-processed-gene-3.127	0	0	0
augustus_masked-SAKL0D-processed-gene-3.128	0	0	0
augustus_masked-SAKL0D-processed-gene-3.129	0	0	0
augustus_masked-SAKL0D-processed-gene-3.130	0	0	0
augustus_masked-SAKL0D-processed-gene-3.131	5	0.00965250965250965	7582.85907454067
augustus_masked-SAKL0D-processed-gene-3.132	0	0	0
augustus_masked-SAKL0D-processed-gene-3.133	2	0.00139275766016713	1094.12841242676
augustus_masked-SAKL0D-processed-gene-3.134	0	0	0
augustus_masked-SAKL0D-processed-gene-3.135	0	0	0
augustus_masked-SAKL0D-processed-gene-3.136	0	0	0
augustus_masked-SAKL0D-processed-gene-3.140	2	0.00176056338028169	1383.0707748634
augustus_masked-SAKL0D-processed-gene-3.141	0	0	0
augustus_masked-SAKL0D-processed-gene-3.142	0	0	0
augustus_masked-SAKL0D-processed-gene-3.143	0	0	0
augustus_masked-SAKL0D-processed-gene-3.144	0	0	0
augustus_masked-SAKL0D-processed-gene-3.145	0	0	0
augustus_masked-SAKL0D-processed-gene-4.100	0	0	0
augustus_masked-SAKL0D-processed-gene-4.101	0	0	0
augustus_masked-SAKL0D-processed-gene-4.102	0	0	0
augustus_masked-SAKL0D-processed-gene-4.103	0	0	0
augustus_masked-SAKL0D-processed-gene-4.104	0	0	0
augustus_masked-SAKL0D-processed-gene-4.105	0	0	0
augustus_masked-SAKL0D-processed-gene-4.106	0	0	0
augustus_masked-SAKL0D-processed-gene-4.107	0	0	0
augustus_masked-SAKL0D-processed-gene-4.108	0	0	0
augustus_masked-SAKL0D-processed-gene-4.109	0	0	0
augustus_masked-SAKL0D-processed-gene-4.110	0	0	0
augustus_masked-SAKL0D-processed-gene-4.111	0	0	0
augustus_masked-SAKL0D-processed-gene-4.112	0	0	0
augustus_masked-SAKL0D-processed-gene-4.113	0	0	0
augustus_masked-SAKL0D-processed-gene-4.114	0	0	0
augustus_masked-SAKL0D-processed-gene-4.115	0	0	0
augustus_masked-SAKL0D-processed-gene-4.116	0	0	0
augustus_masked-SAKL0D-processed-gene-4.118	0	0	0
augustus_masked-SAKL0D-processed-gene-4.119	0	0	0
augustus_masked-SAKL0D-processed-gene-4.120	0	0	0
augustus_masked-SAKL0D-processed-gene-4.121	0	0	0
augustus_masked-SAKL0D-processed-gene-4.82	0	0	0
augustus_masked-SAKL0D-processed-gene-4.83	0	0	0
augustus_masked-SAKL0D-processed-gene-4.84	0	0	0
augustus_masked-SAKL0D-processed-gene-4.85	0	0	0
augustus_masked-SAKL0D-processed-gene-4.86	0	0	0
augustus_masked-SAKL0D-processed-gene-4.87	0	0	0
augustus_masked-SAKL0D-processed-gene-4.88	0	0	0
augustus_masked-SAKL0D-processed-gene-4.89	0	0	0
augustus_masked-SAKL0D-processed-gene-4.90	0	0	0
augustus_masked-SAKL0D-processed-gene-4.91	0	0	0
augustus_masked-SAKL0D-processed-gene-4.92	0	0	0
augustus_masked-SAKL0D-processed-gene-4.93	0	0	0
augustus_masked-SAKL0D-processed-gene-4.95	0	0	0
augustus_masked-SAKL0D-processed-gene-4.96	0	0	0
augustus_masked-SAKL0D-processed-gene-4.97	0	0	0
augustus_masked-SAKL0D-processed-gene-4.98	0	0	0
augustus_masked-SAKL0D-processed-gene-4.99	0	0	0
augustus_masked-SAKL0D-processed-gene-5.12	0	0	0
augustus_masked-SAKL0D-processed-gene-5.13	0	0	0
augustus_masked-SAKL0D-processed-gene-5.15	0	0	0
augustus_masked-SAKL0D-processed-gene-5.16	0	0	0
augustus_masked-SAKL0D-processed-gene-5.17	0	0	0
augustus_masked-SAKL0D-processed-gene-5.18	0	0	0
augustus_masked-SAKL0D-processed-gene-5.20	0	0	0
augustus_masked-SAKL0D-processed-gene-5.22	0	0	0
augustus_masked-SAKL0D-processed-gene-5.23	0	0	0
augustus_masked-SAKL0D-processed-gene-5.24	0	0	0
augustus_masked-SAKL0D-processed-gene-5.25	1	0.000267594327000268	210.217875333801
augustus_masked-SAKL0D-processed-gene-5.26	0	0	0
augustus_masked-SAKL0D-processed-gene-5.27	0	0	0
augustus_masked-SAKL0D-processed-gene-5.28	0	0	0
augustus_masked-SAKL0D-processed-gene-5.29	0	0	0
augustus_masked-SAKL0D-processed-gene-5.32	0	0	0
augustus_masked-SAKL0D-processed-gene-5.33	0	0	0
augustus_masked-SAKL0D-processed-gene-5.34	0	0	0
augustus_masked-SAKL0D-processed-gene-5.35	0	0	0
augustus_masked-SAKL0D-processed-gene-5.36	0	0	0
augustus_masked-SAKL0D-processed-gene-5.37	0	0	0
augustus_masked-SAKL0D-processed-gene-5.38	0	0	0
augustus_masked-SAKL0D-processed-gene-5.39	0	0	0
augustus_masked-SAKL0D-processed-gene-5.40	0	0	0
augustus_masked-SAKL0D-processed-gene-5.41	0	0	0
augustus_masked-SAKL0D-processed-gene-5.42	0	0	0
augustus_masked-SAKL0D-processed-gene-5.43	0	0	0
augustus_masked-SAKL0D-processed-gene-5.44	0	0	0
augustus_masked-SAKL0D-processed-gene-5.45	0	0	0
augustus_masked-SAKL0D-processed-gene-5.46	0	0	0
augustus_masked-SAKL0D-processed-gene-5.47	0	0	0
augustus_masked-SAKL0D-processed-gene-5.8	0	0	0
augustus_masked-SAKL0D-processed-gene-5.9	1	0.00027063599458728	212.607361332182
augustus_masked-SAKL0D-processed-gene-6.102	0	0	0
augustus_masked-SAKL0D-processed-gene-6.103	0	0	0
augustus_masked-SAKL0D-processed-gene-6.104	0	0	0
augustus_masked-SAKL0D-processed-gene-6.106	0	0	0
augustus_masked-SAKL0D-processed-gene-6.107	0	0	0
augustus_masked-SAKL0D-processed-gene-6.109	0	0	0
augustus_masked-SAKL0D-processed-gene-6.110	0	0	0
augustus_masked-SAKL0D-processed-gene-6.113	0	0	0
augustus_masked-SAKL0D-processed-gene-6.114	0	0	0
augustus_masked-SAKL0D-processed-gene-6.115	0	0	0
augustus_masked-SAKL0D-processed-gene-6.117	0	0	0
augustus_masked-SAKL0D-processed-gene-6.119	0	0	0
augustus_masked-SAKL0D-processed-gene-6.120	0	0	0
augustus_masked-SAKL0D-processed-gene-6.83	0	0	0
augustus_masked-SAKL0D-processed-gene-6.85	0	0	0
augustus_masked-SAKL0D-processed-gene-6.86	0	0	0
augustus_masked-SAKL0D-processed-gene-6.87	0	0	0
augustus_masked-SAKL0D-processed-gene-6.88	0	0	0
augustus_masked-SAKL0D-processed-gene-6.89	0	0	0
augustus_masked-SAKL0D-processed-gene-6.90	0	0	0
augustus_masked-SAKL0D-processed-gene-6.93	0	0	0
augustus_masked-SAKL0D-processed-gene-6.94	0	0	0
augustus_masked-SAKL0D-processed-gene-6.95	0	0	0
augustus_masked-SAKL0D-processed-gene-6.96	0	0	0
augustus_masked-SAKL0D-processed-gene-6.97	0	0	0
augustus_masked-SAKL0D-processed-gene-6.98	0	0	0
augustus_masked-SAKL0D-processed-gene-6.99	0	0	0
augustus_masked-SAKL0D-processed-gene-7.14	12	0.00377121307353866	2962.60540586705
augustus_masked-SAKL0D-processed-gene-7.16	0	0	0
augustus_masked-SAKL0D-processed-gene-7.17	0	0	0
augustus_masked-SAKL0D-processed-gene-7.18	0	0	0
augustus_masked-SAKL0D-processed-gene-7.19	0	0	0
augustus_masked-SAKL0D-processed-gene-7.20	0	0	0
augustus_masked-SAKL0D-processed-gene-7.21	0	0	0
augustus_masked-SAKL0D-processed-gene-7.23	0	0	0
augustus_masked-SAKL0D-processed-gene-7.24	0	0	0
augustus_masked-SAKL0D-processed-gene-7.25	0	0	0
augustus_masked-SAKL0D-processed-gene-7.26	0	0	0
augustus_masked-SAKL0D-processed-gene-7.27	0	0	0
augustus_masked-SAKL0D-processed-gene-7.29	0	0	0
augustus_masked-SAKL0D-processed-gene-7.30	0	0	0
augustus_masked-SAKL0D-processed-gene-7.31	0	0	0
augustus_masked-SAKL0D-processed-gene-7.32	0	0	0
augustus_masked-SAKL0D-processed-gene-7.33	0	0	0
augustus_masked-SAKL0D-processed-gene-7.34	1	0.000857632933104631	673.742881751641
augustus_masked-SAKL0D-processed-gene-7.35	0	0	0
augustus_masked-SAKL0D-processed-gene-7.36	0	0	0
augustus_masked-SAKL0D-processed-gene-7.37	0	0	0
augustus_masked-SAKL0D-processed-gene-7.38	0	0	0
augustus_masked-SAKL0D-processed-gene-7.39	0	0	0
augustus_masked-SAKL0D-processed-gene-7.41	0	0	0
augustus_masked-SAKL0D-processed-gene-7.42	0	0	0
augustus_masked-SAKL0D-processed-gene-7.43	0	0	0
augustus_masked-SAKL0D-processed-gene-7.44	0	0	0
augustus_masked-SAKL0D-processed-gene-7.45	0	0	0
augustus_masked-SAKL0D-processed-gene-7.47	0	0	0
augustus_masked-SAKL0D-processed-gene-7.48	0	0	0
augustus_masked-SAKL0D-processed-gene-7.49	0	0	0
augustus_masked-SAKL0D-processed-gene-7.50	0	0	0
augustus_masked-SAKL0D-processed-gene-7.51	0	0	0
augustus_masked-SAKL0D-processed-gene-8.100	0	0	0
augustus_masked-SAKL0D-processed-gene-8.101	0	0	0
augustus_masked-SAKL0D-processed-gene-8.102	0	0	0
augustus_masked-SAKL0D-processed-gene-8.103	0	0	0
augustus_masked-SAKL0D-processed-gene-8.105	0	0	0
augustus_masked-SAKL0D-processed-gene-8.106	5	0.00385208012326656	3026.13328244381
augustus_masked-SAKL0D-processed-gene-8.107	0	0	0
augustus_masked-SAKL0D-processed-gene-8.108	0	0	0
augustus_masked-SAKL0D-processed-gene-8.110	0	0	0
augustus_masked-SAKL0D-processed-gene-8.111	0	0	0
augustus_masked-SAKL0D-processed-gene-8.112	0	0	0
augustus_masked-SAKL0D-processed-gene-8.113	0	0	0
augustus_masked-SAKL0D-processed-gene-8.114	0	0	0
augustus_masked-SAKL0D-processed-gene-8.115	0	0	0
augustus_masked-SAKL0D-processed-gene-8.118	6	0.002601908065915	2044.0178667539
augustus_masked-SAKL0D-processed-gene-8.119	0	0	0
augustus_masked-SAKL0D-processed-gene-8.122	0	0	0
augustus_masked-SAKL0D-processed-gene-8.124	0	0	0
augustus_masked-SAKL0D-processed-gene-8.126	0	0	0
augustus_masked-SAKL0D-processed-gene-8.92	0	0	0
augustus_masked-SAKL0D-processed-gene-8.93	0	0	0
augustus_masked-SAKL0D-processed-gene-8.95	0	0	0
augustus_masked-SAKL0D-processed-gene-8.97	1	0.000482625482625483	379.142953727034
augustus_masked-SAKL0D-processed-gene-9.101	0	0	0
augustus_masked-SAKL0D-processed-gene-9.102	0	0	0
augustus_masked-SAKL0D-processed-gene-9.103	0	0	0
augustus_masked-SAKL0D-processed-gene-9.104	0	0	0
augustus_masked-SAKL0D-processed-gene-9.105	0	0	0
augustus_masked-SAKL0D-processed-gene-9.106	0	0	0
augustus_masked-SAKL0D-processed-gene-9.107	0	0	0
augustus_masked-SAKL0D-processed-gene-9.108	0	0	0
augustus_masked-SAKL0D-processed-gene-9.109	0	0	0
augustus_masked-SAKL0D-processed-gene-9.110	0	0	0
augustus_masked-SAKL0D-processed-gene-9.111	0	0	0
augustus_masked-SAKL0D-processed-gene-9.112	0	0	0
augustus_masked-SAKL0D-processed-gene-9.113	1	0.000311915159076731	245.035620749349
augustus_masked-SAKL0D-processed-gene-9.115	0	0	0
augustus_masked-SAKL0D-processed-gene-9.116	0	0	0
augustus_masked-SAKL0D-processed-gene-9.117	1	0.000441696113074205	346.989487686578
augustus_masked-SAKL0D-processed-gene-9.118	0	0	0
augustus_masked-SAKL0D-processed-gene-9.119	0	0	0
augustus_masked-SAKL0D-processed-gene-9.121	0	0	0
augustus_masked-SAKL0D-processed-gene-9.122	1	0.00263157894736842	2067.3268424274
augustus_masked-SAKL0D-processed-gene-9.125	0	0	0
augustus_masked-SAKL0D-processed-gene-9.126	0	0	0
augustus_masked-SAKL0D-processed-gene-9.127	0	0	0
augustus_masked-SAKL0D-processed-gene-9.128	0	0	0
augustus_masked-SAKL0D-processed-gene-9.129	0	0	0
augustus_masked-SAKL0D-processed-gene-9.130	0	0	0
augustus_masked-SAKL0D-processed-gene-9.131	1	0.00232018561484919	1822.70116037683
augustus_masked-SAKL0D-processed-gene-9.133	0	0	0
augustus_masked-SAKL0D-processed-gene-9.135	0	0	0
augustus_masked-SAKL0D-processed-gene-9.136	0	0	0
augustus_masked-SAKL0D-processed-gene-9.139	0	0	0
augustus_masked-SAKL0D-processed-gene-9.140	0	0	0
augustus_masked-SAKL0D-processed-gene-9.142	3	0.00575815738963532	4523.51746711563
augustus_masked-SAKL0D-processed-gene-9.143	0	0	0
augustus_masked-SAKL0D-processed-gene-9.144	0	0	0
augustus_masked-SAKL0E-processed-gene-0.100	0	0	0
augustus_masked-SAKL0E-processed-gene-0.101	0	0	0
augustus_masked-SAKL0E-processed-gene-0.102	0	0	0
augustus_masked-SAKL0E-processed-gene-0.103	0	0	0
augustus_masked-SAKL0E-processed-gene-0.104	0	0	0
augustus_masked-SAKL0E-processed-gene-0.105	0	0	0
augustus_masked-SAKL0E-processed-gene-0.108	0	0	0
augustus_masked-SAKL0E-processed-gene-0.109	0	0	0
augustus_masked-SAKL0E-processed-gene-0.110	0	0	0
augustus_masked-SAKL0E-processed-gene-0.111	0	0	0
augustus_masked-SAKL0E-processed-gene-0.112	0	0	0
augustus_masked-SAKL0E-processed-gene-0.113	0	0	0
augustus_masked-SAKL0E-processed-gene-0.114	0	0	0
augustus_masked-SAKL0E-processed-gene-0.117	0	0	0
augustus_masked-SAKL0E-processed-gene-0.121	0	0	0
augustus_masked-SAKL0E-processed-gene-0.90	0	0	0
augustus_masked-SAKL0E-processed-gene-0.92	0	0	0
augustus_masked-SAKL0E-processed-gene-0.96	1	0.000313381385145722	246.187464782956
augustus_masked-SAKL0E-processed-gene-0.98	0	0	0
augustus_masked-SAKL0E-processed-gene-0.99	0	0	0
augustus_masked-SAKL0E-processed-gene-1.1	0	0	0
augustus_masked-SAKL0E-processed-gene-1.10	0	0	0
augustus_masked-SAKL0E-processed-gene-1.11	0	0	0
augustus_masked-SAKL0E-processed-gene-1.13	0	0	0
augustus_masked-SAKL0E-processed-gene-1.14	0	0	0
augustus_masked-SAKL0E-processed-gene-1.15	0	0	0
augustus_masked-SAKL0E-processed-gene-1.16	0	0	0
augustus_masked-SAKL0E-processed-gene-1.18	0	0	0
augustus_masked-SAKL0E-processed-gene-1.19	0	0	0
augustus_masked-SAKL0E-processed-gene-1.2	0	0	0
augustus_masked-SAKL0E-processed-gene-1.20	0	0	0
augustus_masked-SAKL0E-processed-gene-1.21	0	0	0
augustus_masked-SAKL0E-processed-gene-1.22	0	0	0
augustus_masked-SAKL0E-processed-gene-1.23	0	0	0
augustus_masked-SAKL0E-processed-gene-1.24	0	0	0
augustus_masked-SAKL0E-processed-gene-1.25	0	0	0
augustus_masked-SAKL0E-processed-gene-1.26	0	0	0
augustus_masked-SAKL0E-processed-gene-1.30	0	0	0
augustus_masked-SAKL0E-processed-gene-1.31	0	0	0
augustus_masked-SAKL0E-processed-gene-1.32	3	0.00170745589072282	1341.35037015779
augustus_masked-SAKL0E-processed-gene-1.33	0	0	0
augustus_masked-SAKL0E-processed-gene-1.35	0	0	0
augustus_masked-SAKL0E-processed-gene-1.36	0	0	0
augustus_masked-SAKL0E-processed-gene-1.37	0	0	0
augustus_masked-SAKL0E-processed-gene-1.38	0	0	0
augustus_masked-SAKL0E-processed-gene-1.4	0	0	0
augustus_masked-SAKL0E-processed-gene-1.5	0	0	0
augustus_masked-SAKL0E-processed-gene-1.6	0	0	0
augustus_masked-SAKL0E-processed-gene-1.7	0	0	0
augustus_masked-SAKL0E-processed-gene-1.8	0	0	0
augustus_masked-SAKL0E-processed-gene-1.9	0	0	0
augustus_masked-SAKL0E-processed-gene-10.0	0	0	0
augustus_masked-SAKL0E-processed-gene-10.1	0	0	0
augustus_masked-SAKL0E-processed-gene-10.10	0	0	0
augustus_masked-SAKL0E-processed-gene-10.11	0	0	0
augustus_masked-SAKL0E-processed-gene-10.12	0	0	0
augustus_masked-SAKL0E-processed-gene-10.13	0	0	0
augustus_masked-SAKL0E-processed-gene-10.14	0	0	0
augustus_masked-SAKL0E-processed-gene-10.15	0	0	0
augustus_masked-SAKL0E-processed-gene-10.16	0	0	0
augustus_masked-SAKL0E-processed-gene-10.18	0	0	0
augustus_masked-SAKL0E-processed-gene-10.19	0	0	0
augustus_masked-SAKL0E-processed-gene-10.2	0	0	0
augustus_masked-SAKL0E-processed-gene-10.20	0	0	0
augustus_masked-SAKL0E-processed-gene-10.21	0	0	0
augustus_masked-SAKL0E-processed-gene-10.22	0	0	0
augustus_masked-SAKL0E-processed-gene-10.23	0	0	0
augustus_masked-SAKL0E-processed-gene-10.24	0	0	0
augustus_masked-SAKL0E-processed-gene-10.25	0	0	0
augustus_masked-SAKL0E-processed-gene-10.26	0	0	0
augustus_masked-SAKL0E-processed-gene-10.27	0	0	0
augustus_masked-SAKL0E-processed-gene-10.28	0	0	0
augustus_masked-SAKL0E-processed-gene-10.3	0	0	0
augustus_masked-SAKL0E-processed-gene-10.30	0	0	0
augustus_masked-SAKL0E-processed-gene-10.31	0	0	0
augustus_masked-SAKL0E-processed-gene-10.32	0	0	0
augustus_masked-SAKL0E-processed-gene-10.33	0	0	0
augustus_masked-SAKL0E-processed-gene-10.34	0	0	0
augustus_masked-SAKL0E-processed-gene-10.35	0	0	0
augustus_masked-SAKL0E-processed-gene-10.39	0	0	0
augustus_masked-SAKL0E-processed-gene-10.40	0	0	0
augustus_masked-SAKL0E-processed-gene-10.41	2	0.000394555139080687	309.956283338889
augustus_masked-SAKL0E-processed-gene-10.42	0	0	0
augustus_masked-SAKL0E-processed-gene-10.43	2	0.00251889168765743	1978.80151164336
augustus_masked-SAKL0E-processed-gene-10.44	0	0	0
augustus_masked-SAKL0E-processed-gene-10.45	0	0	0
augustus_masked-SAKL0E-processed-gene-10.46	0	0	0
augustus_masked-SAKL0E-processed-gene-10.47	0	0	0
augustus_masked-SAKL0E-processed-gene-10.48	1	0.0016366612111293	1285.73518841639
augustus_masked-SAKL0E-processed-gene-10.5	0	0	0
augustus_masked-SAKL0E-processed-gene-10.6	0	0	0
augustus_masked-SAKL0E-processed-gene-10.7	0	0	0
augustus_masked-SAKL0E-processed-gene-10.8	0	0	0
augustus_masked-SAKL0E-processed-gene-11.184	0	0	0
augustus_masked-SAKL0E-processed-gene-11.186	0	0	0
augustus_masked-SAKL0E-processed-gene-11.188	0	0	0
augustus_masked-SAKL0E-processed-gene-11.190	0	0	0
augustus_masked-SAKL0E-processed-gene-11.191	0	0	0
augustus_masked-SAKL0E-processed-gene-11.192	0	0	0
augustus_masked-SAKL0E-processed-gene-11.193	0	0	0
augustus_masked-SAKL0E-processed-gene-11.194	0	0	0
augustus_masked-SAKL0E-processed-gene-11.195	0	0	0
augustus_masked-SAKL0E-processed-gene-11.196	0	0	0
augustus_masked-SAKL0E-processed-gene-11.197	0	0	0
augustus_masked-SAKL0E-processed-gene-11.198	0	0	0
augustus_masked-SAKL0E-processed-gene-11.199	0	0	0
augustus_masked-SAKL0E-processed-gene-11.200	0	0	0
augustus_masked-SAKL0E-processed-gene-11.201	0	0	0
augustus_masked-SAKL0E-processed-gene-11.202	0	0	0
augustus_masked-SAKL0E-processed-gene-11.203	0	0	0
augustus_masked-SAKL0E-processed-gene-11.204	0	0	0
augustus_masked-SAKL0E-processed-gene-11.206	0	0	0
augustus_masked-SAKL0E-processed-gene-11.207	0	0	0
augustus_masked-SAKL0E-processed-gene-11.208	0	0	0
augustus_masked-SAKL0E-processed-gene-11.209	0	0	0
augustus_masked-SAKL0E-processed-gene-11.210	0	0	0
augustus_masked-SAKL0E-processed-gene-11.211	0	0	0
augustus_masked-SAKL0E-processed-gene-11.212	0	0	0
augustus_masked-SAKL0E-processed-gene-11.214	0	0	0
augustus_masked-SAKL0E-processed-gene-11.216	0	0	0
augustus_masked-SAKL0E-processed-gene-11.217	0	0	0
augustus_masked-SAKL0E-processed-gene-11.219	0	0	0
augustus_masked-SAKL0E-processed-gene-11.220	1	0.000547645125958379	430.221358226952
augustus_masked-SAKL0E-processed-gene-11.221	0	0	0
augustus_masked-SAKL0E-processed-gene-11.222	0	0	0
augustus_masked-SAKL0E-processed-gene-11.223	0	0	0
augustus_masked-SAKL0E-processed-gene-11.224	0	0	0
augustus_masked-SAKL0E-processed-gene-11.226	0	0	0
augustus_masked-SAKL0E-processed-gene-11.228	0	0	0
augustus_masked-SAKL0E-processed-gene-11.229	0	0	0
augustus_masked-SAKL0E-processed-gene-11.230	0	0	0
augustus_masked-SAKL0E-processed-gene-11.232	0	0	0
augustus_masked-SAKL0E-processed-gene-11.234	0	0	0
augustus_masked-SAKL0E-processed-gene-11.235	0	0	0
augustus_masked-SAKL0E-processed-gene-11.236	1	0.00170357751277683	1338.30357772132
augustus_masked-SAKL0E-processed-gene-11.237	0	0	0
augustus_masked-SAKL0E-processed-gene-11.238	7	0.00370566437268396	2911.11138213705
augustus_masked-SAKL0E-processed-gene-11.240	0	0	0
augustus_masked-SAKL0E-processed-gene-11.241	0	0	0
augustus_masked-SAKL0E-processed-gene-11.242	0	0	0
augustus_masked-SAKL0E-processed-gene-11.243	0	0	0
augustus_masked-SAKL0E-processed-gene-11.246	0	0	0
augustus_masked-SAKL0E-processed-gene-11.247	0	0	0
augustus_masked-SAKL0E-processed-gene-11.248	3	0.0022238695329874	1747.03676824851
augustus_masked-SAKL0E-processed-gene-11.249	0	0	0
augustus_masked-SAKL0E-processed-gene-11.250	0	0	0
augustus_masked-SAKL0E-processed-gene-11.251	0	0	0
augustus_masked-SAKL0E-processed-gene-11.252	0	0	0
augustus_masked-SAKL0E-processed-gene-11.253	0	0	0
augustus_masked-SAKL0E-processed-gene-11.254	0	0	0
augustus_masked-SAKL0E-processed-gene-11.255	0	0	0
augustus_masked-SAKL0E-processed-gene-11.256	0	0	0
augustus_masked-SAKL0E-processed-gene-11.257	0	0	0
augustus_masked-SAKL0E-processed-gene-11.258	0	0	0
augustus_masked-SAKL0E-processed-gene-11.259	0	0	0
augustus_masked-SAKL0E-processed-gene-11.260	0	0	0
augustus_masked-SAKL0E-processed-gene-11.261	0	0	0
augustus_masked-SAKL0E-processed-gene-11.262	0	0	0
augustus_masked-SAKL0E-processed-gene-11.263	0	0	0
augustus_masked-SAKL0E-processed-gene-11.264	0	0	0
augustus_masked-SAKL0E-processed-gene-11.265	0	0	0
augustus_masked-SAKL0E-processed-gene-11.266	0	0	0
augustus_masked-SAKL0E-processed-gene-11.268	0	0	0
augustus_masked-SAKL0E-processed-gene-2.11	1	0.000984251968503937	773.212795396076
augustus_masked-SAKL0E-processed-gene-2.12	0	0	0
augustus_masked-SAKL0E-processed-gene-2.13	0	0	0
augustus_masked-SAKL0E-processed-gene-2.14	0	0	0
augustus_masked-SAKL0E-processed-gene-2.15	1	0.000548546352166758	430.92934729699
augustus_masked-SAKL0E-processed-gene-2.16	0	0	0
augustus_masked-SAKL0E-processed-gene-2.17	0	0	0
augustus_masked-SAKL0E-processed-gene-2.18	0	0	0
augustus_masked-SAKL0E-processed-gene-2.20	0	0	0
augustus_masked-SAKL0E-processed-gene-2.21	0	0	0
augustus_masked-SAKL0E-processed-gene-2.22	0	0	0
augustus_masked-SAKL0E-processed-gene-2.23	0	0	0
augustus_masked-SAKL0E-processed-gene-2.26	0	0	0
augustus_masked-SAKL0E-processed-gene-2.27	0	0	0
augustus_masked-SAKL0E-processed-gene-2.28	0	0	0
augustus_masked-SAKL0E-processed-gene-2.29	0	0	0
augustus_masked-SAKL0E-processed-gene-2.30	0	0	0
augustus_masked-SAKL0E-processed-gene-2.35	0	0	0
augustus_masked-SAKL0E-processed-gene-2.36	0	0	0
augustus_masked-SAKL0E-processed-gene-2.37	1	0.000568181818181818	446.354659160462
